k,time_s,pwmVal,position,courant,positionRef,courantRef,positionReel,courantReel
14743,29.486000,50,44801,1,24864.370722,24867.595662,19936.629278,-24866.595662
14744,29.488000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14745,29.490000,50,28244,44545,24864.370722,24867.595662,3379.629278,19677.404338
14746,29.492000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14747,29.494000,50,1,28500,24864.370722,24867.595662,-24863.370722,3632.404338
14748,29.496000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14749,29.498000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14750,29.500000,50,28500,44545,24864.370722,24867.595662,3635.629278,19677.404338
14751,29.502000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14752,29.504000,50,1,28244,24864.370722,24867.595662,-24863.370722,3376.404338
14753,29.506000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14754,29.508000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14755,29.510000,50,28244,44545,24864.370722,24867.595662,3379.629278,19677.404338
14756,29.512000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14757,29.514000,50,1,28244,24864.370722,24867.595662,-24863.370722,3376.404338
14758,29.516000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14759,29.518000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14760,29.520000,50,28244,44545,24864.370722,24867.595662,3379.629278,19677.404338
14761,29.522000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14762,29.524000,50,1,28244,24864.370722,24867.595662,-24863.370722,3376.404338
14763,29.526000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14764,29.528000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14765,29.530000,50,28244,44289,24864.370722,24867.595662,3379.629278,19421.404338
14766,29.532000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14767,29.534000,50,1,28244,24864.370722,24867.595662,-24863.370722,3376.404338
14768,29.536000,50,44289,1,24864.370722,24867.595662,19424.629278,-24866.595662
14769,29.538000,50,51968,1,24864.370722,24867.595662,27103.629278,-24866.595662
14770,29.540000,50,27988,44289,24864.370722,24867.595662,3123.629278,19421.404338
14771,29.542000,50,1,51968,24864.370722,24867.595662,-24863.370722,27100.404338
14772,29.544000,50,1,27988,24864.370722,24867.595662,-24863.370722,3120.404338
14773,29.546000,50,44289,1,24864.370722,24867.595662,19424.629278,-24866.595662
14774,29.548000,50,51968,1,24864.370722,24867.595662,27103.629278,-24866.595662
14775,29.550000,50,27988,44545,24864.370722,24867.595662,3123.629278,19677.404338
14776,29.552000,50,1,51968,24864.370722,24867.595662,-24863.370722,27100.404338
14777,29.554000,50,1,27988,24864.370722,24867.595662,-24863.370722,3120.404338
14778,29.556000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14779,29.558000,50,51968,1,24864.370722,24867.595662,27103.629278,-24866.595662
14780,29.560000,50,27988,44545,24864.370722,24867.595662,3123.629278,19677.404338
14781,29.562000,50,1,51968,24864.370722,24867.595662,-24863.370722,27100.404338
14782,29.564000,50,1,27988,24864.370722,24867.595662,-24863.370722,3120.404338
14783,29.566000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14784,29.568000,50,51968,1,24864.370722,24867.595662,27103.629278,-24866.595662
14785,29.570000,50,27988,44801,24864.370722,24867.595662,3123.629278,19933.404338
14786,29.572000,50,1,51968,24864.370722,24867.595662,-24863.370722,27100.404338
14787,29.574000,50,1,27988,24864.370722,24867.595662,-24863.370722,3120.404338
14788,29.576000,50,44801,1,24864.370722,24867.595662,19936.629278,-24866.595662
14789,29.578000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14790,29.580000,50,27988,44801,24864.370722,24867.595662,3123.629278,19933.404338
14791,29.582000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14792,29.584000,50,1,27988,24864.370722,24867.595662,-24863.370722,3120.404338
14793,29.586000,50,44801,1,24864.370722,24867.595662,19936.629278,-24866.595662
14794,29.588000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14795,29.590000,50,27988,44801,24864.370722,24867.595662,3123.629278,19933.404338
14796,29.592000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14797,29.594000,50,1,27988,24864.370722,24867.595662,-24863.370722,3120.404338
14798,29.596000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14799,29.598000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14800,29.600000,50,27988,44545,24864.370722,24867.595662,3123.629278,19677.404338
14801,29.602000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14802,29.604000,50,1,27988,24864.370722,24867.595662,-24863.370722,3120.404338
14803,29.606000,50,44289,1,24864.370722,24867.595662,19424.629278,-24866.595662
14804,29.608000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14805,29.610000,50,27988,44289,24864.370722,24867.595662,3123.629278,19421.404338
14806,29.612000,50,1,51968,24864.370722,24867.595662,-24863.370722,27100.404338
14807,29.614000,50,1,27732,24864.370722,24867.595662,-24863.370722,2864.404338
14808,29.616000,50,44289,1,24864.370722,24867.595662,19424.629278,-24866.595662
14809,29.618000,50,51968,1,24864.370722,24867.595662,27103.629278,-24866.595662
14810,29.620000,50,27732,44545,24864.370722,24867.595662,2867.629278,19677.404338
14811,29.622000,50,1,51968,24864.370722,24867.595662,-24863.370722,27100.404338
14812,29.624000,50,1,27732,24864.370722,24867.595662,-24863.370722,2864.404338
14813,29.626000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14814,29.628000,50,51968,1,24864.370722,24867.595662,27103.629278,-24866.595662
14815,29.630000,50,27732,44545,24864.370722,24867.595662,2867.629278,19677.404338
14816,29.632000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14817,29.634000,50,1,27732,24864.370722,24867.595662,-24863.370722,2864.404338
14818,29.636000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14819,29.638000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14820,29.640000,50,27732,44545,24864.370722,24867.595662,2867.629278,19677.404338
14821,29.642000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14822,29.644000,50,1,27476,24864.370722,24867.595662,-24863.370722,2608.404338
14823,29.646000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14824,29.648000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14825,29.650000,50,27476,44545,24864.370722,24867.595662,2611.629278,19677.404338
14826,29.652000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14827,29.654000,50,1,27476,24864.370722,24867.595662,-24863.370722,2608.404338
14828,29.656000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14829,29.658000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14830,29.660000,50,27476,44545,24864.370722,24867.595662,2611.629278,19677.404338
14831,29.662000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14832,29.664000,50,1,27476,24864.370722,24867.595662,-24863.370722,2608.404338
14833,29.666000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14834,29.668000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14835,29.670000,50,27476,44545,24864.370722,24867.595662,2611.629278,19677.404338
14836,29.672000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14837,29.674000,50,1,27476,24864.370722,24867.595662,-24863.370722,2608.404338
14838,29.676000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14839,29.678000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14840,29.680000,50,27476,44545,24864.370722,24867.595662,2611.629278,19677.404338
14841,29.682000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14842,29.684000,50,1,27476,24864.370722,24867.595662,-24863.370722,2608.404338
14843,29.686000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14844,29.688000,50,28500,44545,24864.370722,24867.595662,3635.629278,19677.404338
14845,29.690000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14846,29.692000,50,1,28500,24864.370722,24867.595662,-24863.370722,3632.404338
14847,29.694000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14848,29.696000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14849,29.698000,50,28500,44545,24864.370722,24867.595662,3635.629278,19677.404338
14850,29.700000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14851,29.702000,50,1,28500,24864.370722,24867.595662,-24863.370722,3632.404338
14852,29.704000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14853,29.706000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14854,29.708000,50,28500,44545,24864.370722,24867.595662,3635.629278,19677.404338
14855,29.710000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14856,29.712000,50,1,28500,24864.370722,24867.595662,-24863.370722,3632.404338
14857,29.714000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14858,29.716000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14859,29.718000,50,28500,44545,24864.370722,24867.595662,3635.629278,19677.404338
14860,29.720000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14861,29.722000,50,1,28500,24864.370722,24867.595662,-24863.370722,3632.404338
14862,29.724000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14863,29.726000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14864,29.728000,50,28500,44545,24864.370722,24867.595662,3635.629278,19677.404338
14865,29.730000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14866,29.732000,50,1,28244,24864.370722,24867.595662,-24863.370722,3376.404338
14867,29.734000,50,44289,1,24864.370722,24867.595662,19424.629278,-24866.595662
14868,29.736000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14869,29.738000,50,28244,44289,24864.370722,24867.595662,3379.629278,19421.404338
14870,29.740000,50,1,51968,24864.370722,24867.595662,-24863.370722,27100.404338
14871,29.742000,50,1,28244,24864.370722,24867.595662,-24863.370722,3376.404338
14872,29.744000,50,44289,1,24864.370722,24867.595662,19424.629278,-24866.595662
14873,29.746000,50,51968,1,24864.370722,24867.595662,27103.629278,-24866.595662
14874,29.748000,50,28244,44289,24864.370722,24867.595662,3379.629278,19421.404338
14875,29.750000,50,1,51968,24864.370722,24867.595662,-24863.370722,27100.404338
14876,29.752000,50,1,28244,24864.370722,24867.595662,-24863.370722,3376.404338
14877,29.754000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14878,29.756000,50,51968,1,24864.370722,24867.595662,27103.629278,-24866.595662
14879,29.758000,50,28244,44545,24864.370722,24867.595662,3379.629278,19677.404338
14880,29.760000,50,1,51968,24864.370722,24867.595662,-24863.370722,27100.404338
14881,29.762000,50,1,28244,24864.370722,24867.595662,-24863.370722,3376.404338
14882,29.764000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14883,29.766000,50,51968,1,24864.370722,24867.595662,27103.629278,-24866.595662
14884,29.768000,50,28244,44801,24864.370722,24867.595662,3379.629278,19933.404338
14885,29.770000,50,1,51968,24864.370722,24867.595662,-24863.370722,27100.404338
14886,29.772000,50,1,28244,24864.370722,24867.595662,-24863.370722,3376.404338
14887,29.774000,50,44801,1,24864.370722,24867.595662,19936.629278,-24866.595662
14888,29.776000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14889,29.778000,50,28244,44801,24864.370722,24867.595662,3379.629278,19933.404338
14890,29.780000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14891,29.782000,50,1,28244,24864.370722,24867.595662,-24863.370722,3376.404338
14892,29.784000,50,44801,1,24864.370722,24867.595662,19936.629278,-24866.595662
14893,29.786000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14894,29.788000,50,28244,44801,24864.370722,24867.595662,3379.629278,19933.404338
14895,29.790000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14896,29.792000,50,1,28244,24864.370722,24867.595662,-24863.370722,3376.404338
14897,29.794000,50,44801,1,24864.370722,24867.595662,19936.629278,-24866.595662
14898,29.796000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14899,29.798000,50,28244,44545,24864.370722,24867.595662,3379.629278,19677.404338
14900,29.800000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14901,29.802000,50,1,27988,24864.370722,24867.595662,-24863.370722,3120.404338
14902,29.804000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14903,29.806000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14904,29.808000,50,27988,44545,24864.370722,24867.595662,3123.629278,19677.404338
14905,29.810000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14906,29.812000,50,1,27988,24864.370722,24867.595662,-24863.370722,3120.404338
14907,29.814000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14908,29.816000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14909,29.818000,50,27988,44545,24864.370722,24867.595662,3123.629278,19677.404338
14910,29.820000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14911,29.822000,50,1,27988,24864.370722,24867.595662,-24863.370722,3120.404338
14912,29.824000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14913,29.826000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14914,29.828000,50,27988,44545,24864.370722,24867.595662,3123.629278,19677.404338
14915,29.830000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14916,29.832000,50,1,27988,24864.370722,24867.595662,-24863.370722,3120.404338
14917,29.834000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14918,29.836000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14919,29.838000,50,27988,44545,24864.370722,24867.595662,3123.629278,19677.404338
14920,29.840000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14921,29.842000,50,1,27988,24864.370722,24867.595662,-24863.370722,3120.404338
14922,29.844000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14923,29.846000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14924,29.848000,50,27988,44289,24864.370722,24867.595662,3123.629278,19421.404338
14925,29.850000,50,1,51968,24864.370722,24867.595662,-24863.370722,27100.404338
14926,29.852000,50,1,27732,24864.370722,24867.595662,-24863.370722,2864.404338
14927,29.854000,50,44289,1,24864.370722,24867.595662,19424.629278,-24866.595662
14928,29.856000,50,51968,1,24864.370722,24867.595662,27103.629278,-24866.595662
14929,29.858000,50,27732,44289,24864.370722,24867.595662,2867.629278,19421.404338
14930,29.860000,50,1,51968,24864.370722,24867.595662,-24863.370722,27100.404338
14931,29.862000,50,1,27732,24864.370722,24867.595662,-24863.370722,2864.404338
14932,29.864000,50,44289,1,24864.370722,24867.595662,19424.629278,-24866.595662
14933,29.866000,50,51968,1,24864.370722,24867.595662,27103.629278,-24866.595662
14934,29.868000,50,27732,44289,24864.370722,24867.595662,2867.629278,19421.404338
14935,29.870000,50,1,51968,24864.370722,24867.595662,-24863.370722,27100.404338
14936,29.872000,50,1,27732,24864.370722,24867.595662,-24863.370722,2864.404338
14937,29.874000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14938,29.876000,50,51968,1,24864.370722,24867.595662,27103.629278,-24866.595662
14939,29.878000,50,27732,44545,24864.370722,24867.595662,2867.629278,19677.404338
14940,29.880000,50,1,51968,24864.370722,24867.595662,-24863.370722,27100.404338
14941,29.882000,50,1,27732,24864.370722,24867.595662,-24863.370722,2864.404338
14942,29.884000,50,44801,1,24864.370722,24867.595662,19936.629278,-24866.595662
14943,29.886000,50,51968,1,24864.370722,24867.595662,27103.629278,-24866.595662
14944,29.888000,50,27732,44801,24864.370722,24867.595662,2867.629278,19933.404338
14945,29.890000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14946,29.892000,50,1,27732,24864.370722,24867.595662,-24863.370722,2864.404338
14947,29.894000,50,44801,1,24864.370722,24867.595662,19936.629278,-24866.595662
14948,29.896000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14949,29.898000,50,27732,44801,24864.370722,24867.595662,2867.629278,19933.404338
14950,29.900000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14951,29.902000,50,1,27476,24864.370722,24867.595662,-24863.370722,2608.404338
14952,29.904000,50,44801,1,24864.370722,24867.595662,19936.629278,-24866.595662
14953,29.906000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14954,29.908000,50,27476,44801,24864.370722,24867.595662,2611.629278,19933.404338
14955,29.910000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14956,29.912000,50,1,27476,24864.370722,24867.595662,-24863.370722,2608.404338
14957,29.914000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14958,29.916000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14959,29.918000,50,27476,44545,24864.370722,24867.595662,2611.629278,19677.404338
14960,29.920000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14961,29.922000,50,1,27476,24864.370722,24867.595662,-24863.370722,2608.404338
14962,29.924000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14963,29.926000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14964,29.928000,50,27732,44545,24864.370722,24867.595662,2867.629278,19677.404338
14965,29.930000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14966,29.932000,50,1,27476,24864.370722,24867.595662,-24863.370722,2608.404338
14967,29.934000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14968,29.936000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14969,29.938000,50,27476,44545,24864.370722,24867.595662,2611.629278,19677.404338
14970,29.940000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14971,29.942000,50,1,27476,24864.370722,24867.595662,-24863.370722,2608.404338
14972,29.944000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14973,29.946000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14974,29.948000,50,27476,44545,24864.370722,24867.595662,2611.629278,19677.404338
14975,29.950000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14976,29.952000,50,1,27476,24864.370722,24867.595662,-24863.370722,2608.404338
14977,29.954000,50,44289,1,24864.370722,24867.595662,19424.629278,-24866.595662
14978,29.956000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14979,29.958000,50,27476,44289,24864.370722,24867.595662,2611.629278,19421.404338
14980,29.960000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14981,29.962000,50,1,27476,24864.370722,24867.595662,-24863.370722,2608.404338
14982,29.964000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14983,29.966000,50,51968,1,24864.370722,24867.595662,27103.629278,-24866.595662
14984,29.968000,50,27220,44545,24864.370722,24867.595662,2355.629278,19677.404338
14985,29.970000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14986,29.972000,50,1,27220,24864.370722,24867.595662,-24863.370722,2352.404338
14987,29.974000,50,44289,1,24864.370722,24867.595662,19424.629278,-24866.595662
14988,29.976000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14989,29.978000,50,27476,44289,24864.370722,24867.595662,2611.629278,19421.404338
14990,29.980000,50,1,51968,24864.370722,24867.595662,-24863.370722,27100.404338
14991,29.982000,50,1,27476,24864.370722,24867.595662,-24863.370722,2608.404338
14992,29.984000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14993,29.986000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14994,29.988000,50,27476,44545,24864.370722,24867.595662,2611.629278,19677.404338
14995,29.990000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
14996,29.992000,50,1,27476,24864.370722,24867.595662,-24863.370722,2608.404338
14997,29.994000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
14998,29.996000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
14999,29.998000,50,27476,44545,24864.370722,24867.595662,2611.629278,19677.404338
15000,30.000000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
15001,30.002000,50,1,27476,24864.370722,24867.595662,-24863.370722,2608.404338
15002,30.004000,50,44801,1,24864.370722,24867.595662,19936.629278,-24866.595662
15003,30.006000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
15004,30.008000,50,27476,44545,24864.370722,24867.595662,2611.629278,19677.404338
15005,30.010000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
15006,30.012000,50,1,27476,24864.370722,24867.595662,-24863.370722,2608.404338
15007,30.014000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
15008,30.016000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
15009,30.018000,50,27476,44545,24864.370722,24867.595662,2611.629278,19677.404338
15010,30.020000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
15011,30.022000,50,1,27476,24864.370722,24867.595662,-24863.370722,2608.404338
15012,30.024000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
15013,30.026000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
15014,30.028000,50,27476,44545,24864.370722,24867.595662,2611.629278,19677.404338
15015,30.030000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
15016,30.032000,50,1,27476,24864.370722,24867.595662,-24863.370722,2608.404338
15017,30.034000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
15018,30.036000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
15019,30.038000,50,27476,44545,24864.370722,24867.595662,2611.629278,19677.404338
15020,30.040000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
15021,30.042000,50,1,27476,24864.370722,24867.595662,-24863.370722,2608.404338
15022,30.044000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
15023,30.046000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
15024,30.048000,50,27476,44545,24864.370722,24867.595662,2611.629278,19677.404338
15025,30.050000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
15026,30.052000,50,1,27476,24864.370722,24867.595662,-24863.370722,2608.404338
15027,30.054000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
15028,30.056000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
15029,30.058000,50,27476,44545,24864.370722,24867.595662,2611.629278,19677.404338
15030,30.060000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
15031,30.062000,50,1,27476,24864.370722,24867.595662,-24863.370722,2608.404338
15032,30.064000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
15033,30.066000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
15034,30.068000,50,27732,44545,24864.370722,24867.595662,2867.629278,19677.404338
15035,30.070000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
15036,30.072000,50,1,27732,24864.370722,24867.595662,-24863.370722,2864.404338
15037,30.074000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
15038,30.076000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
15039,30.078000,50,27732,44289,24864.370722,24867.595662,2867.629278,19421.404338
15040,30.080000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
15041,30.082000,50,1,27732,24864.370722,24867.595662,-24863.370722,2864.404338
15042,30.084000,50,44289,1,24864.370722,24867.595662,19424.629278,-24866.595662
15043,30.086000,50,51968,1,24864.370722,24867.595662,27103.629278,-24866.595662
15044,30.088000,50,27988,44289,24864.370722,24867.595662,3123.629278,19421.404338
15045,30.090000,50,1,51968,24864.370722,24867.595662,-24863.370722,27100.404338
15046,30.092000,50,1,27988,24864.370722,24867.595662,-24863.370722,3120.404338
15047,30.094000,50,44289,1,24864.370722,24867.595662,19424.629278,-24866.595662
15048,30.096000,50,51968,1,24864.370722,24867.595662,27103.629278,-24866.595662
15049,30.098000,50,27988,44289,24864.370722,24867.595662,3123.629278,19421.404338
15050,30.100000,50,1,51968,24864.370722,24867.595662,-24863.370722,27100.404338
15051,30.102000,50,1,27988,24864.370722,24867.595662,-24863.370722,3120.404338
15052,30.104000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
15053,30.106000,50,51968,1,24864.370722,24867.595662,27103.629278,-24866.595662
15054,30.108000,50,27988,44545,24864.370722,24867.595662,3123.629278,19677.404338
15055,30.110000,50,1,51968,24864.370722,24867.595662,-24863.370722,27100.404338
15056,30.112000,50,1,27988,24864.370722,24867.595662,-24863.370722,3120.404338
15057,30.114000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
15058,30.116000,50,51968,1,24864.370722,24867.595662,27103.629278,-24866.595662
15059,30.118000,50,27988,44801,24864.370722,24867.595662,3123.629278,19933.404338
15060,30.120000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
15061,30.122000,50,1,27988,24864.370722,24867.595662,-24863.370722,3120.404338
15062,30.124000,50,44801,1,24864.370722,24867.595662,19936.629278,-24866.595662
15063,30.126000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
15064,30.128000,50,27988,44801,24864.370722,24867.595662,3123.629278,19933.404338
15065,30.130000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
15066,30.132000,50,1,27988,24864.370722,24867.595662,-24863.370722,3120.404338
15067,30.134000,50,44801,1,24864.370722,24867.595662,19936.629278,-24866.595662
15068,30.136000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
15069,30.138000,50,27988,44545,24864.370722,24867.595662,3123.629278,19677.404338
15070,30.140000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
15071,30.142000,50,1,27988,24864.370722,24867.595662,-24863.370722,3120.404338
15072,30.144000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
15073,30.146000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
15074,30.148000,50,28244,44545,24864.370722,24867.595662,3379.629278,19677.404338
15075,30.150000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
15076,30.152000,50,1,28244,24864.370722,24867.595662,-24863.370722,3376.404338
15077,30.154000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
15078,30.156000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
15079,30.158000,50,28244,44545,24864.370722,24867.595662,3379.629278,19677.404338
15080,30.160000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
15081,30.162000,50,1,28244,24864.370722,24867.595662,-24863.370722,3376.404338
15082,30.164000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
15083,30.166000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
15084,30.168000,50,28244,44545,24864.370722,24867.595662,3379.629278,19677.404338
15085,30.170000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
15086,30.172000,50,1,28244,24864.370722,24867.595662,-24863.370722,3376.404338
15087,30.174000,50,44545,1,24864.370722,24867.595662,19680.629278,-24866.595662
15088,30.176000,50,51712,1,24864.370722,24867.595662,26847.629278,-24866.595662
15089,30.178000,50,28500,44545,24864.370722,24867.595662,3635.629278,19677.404338
15090,30.180000,50,1,51712,24864.370722,24867.595662,-24863.370722,26844.404338
15091,30.182000,50,1,28500,24864.370722,24867.595662,-24863.370722,3632.404338
