k,time_s,pwmVal,position,courant,positionRef,courantRef,positionReel,courantReel
14184,28.368000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14185,28.370000,50,27988,44801,24854.391999,24857.569482,3133.608001,19943.430518
14186,28.372000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14187,28.374000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14188,28.376000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
14189,28.378000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14190,28.380000,50,27988,44801,24854.391999,24857.569482,3133.608001,19943.430518
14191,28.382000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14192,28.384000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14193,28.386000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
14194,28.388000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14195,28.390000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
14196,28.392000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14197,28.394000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14198,28.396000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14199,28.398000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14200,28.400000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
14201,28.402000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14202,28.404000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14203,28.406000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14204,28.408000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14205,28.410000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
14206,28.412000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14207,28.414000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14208,28.416000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14209,28.418000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14210,28.420000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
14211,28.422000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14212,28.424000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14213,28.426000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14214,28.428000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14215,28.430000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
14216,28.432000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14217,28.434000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14218,28.436000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14219,28.438000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14220,28.440000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
14221,28.442000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14222,28.444000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14223,28.446000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14224,28.448000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14225,28.450000,50,27988,44801,24854.391999,24857.569482,3133.608001,19943.430518
14226,28.452000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14227,28.454000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14228,28.456000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
14229,28.458000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14230,28.460000,50,27988,44801,24854.391999,24857.569482,3133.608001,19943.430518
14231,28.462000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14232,28.464000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14233,28.466000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
14234,28.468000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14235,28.470000,50,27988,44801,24854.391999,24857.569482,3133.608001,19943.430518
14236,28.472000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14237,28.474000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14238,28.476000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14239,28.478000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14240,28.480000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
14241,28.482000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14242,28.484000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14243,28.486000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14244,28.488000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14245,28.490000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
14246,28.492000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14247,28.494000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14248,28.496000,50,44289,1,24854.391999,24857.569482,19434.608001,-24856.569482
14249,28.498000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14250,28.500000,50,27988,44289,24854.391999,24857.569482,3133.608001,19431.430518
14251,28.502000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14252,28.504000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14253,28.506000,50,44289,1,24854.391999,24857.569482,19434.608001,-24856.569482
14254,28.508000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14255,28.510000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
14256,28.512000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14257,28.514000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14258,28.516000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14259,28.518000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14260,28.520000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
14261,28.522000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14262,28.524000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14263,28.526000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
14264,28.528000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14265,28.530000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
14266,28.532000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14267,28.534000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14268,28.536000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14269,28.538000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14270,28.540000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
14271,28.542000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14272,28.544000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14273,28.546000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14274,28.548000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14275,28.550000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
14276,28.552000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14277,28.554000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14278,28.556000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14279,28.558000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14280,28.560000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
14281,28.562000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14282,28.564000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14283,28.566000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14284,28.568000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14285,28.570000,50,27988,44289,24854.391999,24857.569482,3133.608001,19431.430518
14286,28.572000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14287,28.574000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14288,28.576000,50,44289,1,24854.391999,24857.569482,19434.608001,-24856.569482
14289,28.578000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14290,28.580000,50,27732,44289,24854.391999,24857.569482,2877.608001,19431.430518
14291,28.582000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14292,28.584000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14293,28.586000,50,44289,1,24854.391999,24857.569482,19434.608001,-24856.569482
14294,28.588000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14295,28.590000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
14296,28.592000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14297,28.594000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14298,28.596000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14299,28.598000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14300,28.600000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
14301,28.602000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14302,28.604000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14303,28.606000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14304,28.608000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14305,28.610000,50,27732,44801,24854.391999,24857.569482,2877.608001,19943.430518
14306,28.612000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14307,28.614000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14308,28.616000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
14309,28.618000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14310,28.620000,50,27732,44801,24854.391999,24857.569482,2877.608001,19943.430518
14311,28.622000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14312,28.624000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14313,28.626000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
14314,28.628000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14315,28.630000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
14316,28.632000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14317,28.634000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14318,28.636000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14319,28.638000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14320,28.640000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
14321,28.642000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14322,28.644000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14323,28.646000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14324,28.648000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14325,28.650000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
14326,28.652000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14327,28.654000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14328,28.656000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14329,28.658000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14330,28.660000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
14331,28.662000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14332,28.664000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14333,28.666000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14334,28.668000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14335,28.670000,50,27732,44801,24854.391999,24857.569482,2877.608001,19943.430518
14336,28.672000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14337,28.674000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14338,28.676000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
14339,28.678000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14340,28.680000,50,27732,44801,24854.391999,24857.569482,2877.608001,19943.430518
14341,28.682000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14342,28.684000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14343,28.686000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
14344,28.688000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14345,28.690000,50,27732,44801,24854.391999,24857.569482,2877.608001,19943.430518
14346,28.692000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14347,28.694000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14348,28.696000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14349,28.698000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14350,28.700000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
14351,28.702000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14352,28.704000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14353,28.706000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14354,28.708000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14355,28.710000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
14356,28.712000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14357,28.714000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14358,28.716000,50,44289,1,24854.391999,24857.569482,19434.608001,-24856.569482
14359,28.718000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14360,28.720000,50,27732,44289,24854.391999,24857.569482,2877.608001,19431.430518
14361,28.722000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14362,28.724000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14363,28.726000,50,44289,1,24854.391999,24857.569482,19434.608001,-24856.569482
14364,28.728000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14365,28.730000,50,27732,44289,24854.391999,24857.569482,2877.608001,19431.430518
14366,28.732000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14367,28.734000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14368,28.736000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14369,28.738000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14370,28.740000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
14371,28.742000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14372,28.744000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14373,28.746000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14374,28.748000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14375,28.750000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
14376,28.752000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14377,28.754000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14378,28.756000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14379,28.758000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14380,28.760000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
14381,28.762000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14382,28.764000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14383,28.766000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14384,28.768000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14385,28.770000,50,27732,44801,24854.391999,24857.569482,2877.608001,19943.430518
14386,28.772000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14387,28.774000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14388,28.776000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
14389,28.778000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14390,28.780000,50,27732,44801,24854.391999,24857.569482,2877.608001,19943.430518
14391,28.782000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14392,28.784000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14393,28.786000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
14394,28.788000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14395,28.790000,50,27732,44801,24854.391999,24857.569482,2877.608001,19943.430518
14396,28.792000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14397,28.794000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14398,28.796000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
14399,28.798000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14400,28.800000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
14401,28.802000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14402,28.804000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14403,28.806000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14404,28.808000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14405,28.810000,50,27476,44545,24854.391999,24857.569482,2621.608001,19687.430518
14406,28.812000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14407,28.814000,50,1,27476,24854.391999,24857.569482,-24853.391999,2618.430518
14408,28.816000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14409,28.818000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14410,28.820000,50,27476,44289,24854.391999,24857.569482,2621.608001,19431.430518
14411,28.822000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14412,28.824000,50,1,27476,24854.391999,24857.569482,-24853.391999,2618.430518
14413,28.826000,50,44289,1,24854.391999,24857.569482,19434.608001,-24856.569482
14414,28.828000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14415,28.830000,50,27476,44289,24854.391999,24857.569482,2621.608001,19431.430518
14416,28.832000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14417,28.834000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14418,28.836000,50,44289,1,24854.391999,24857.569482,19434.608001,-24856.569482
14419,28.838000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14420,28.840000,50,27732,44289,24854.391999,24857.569482,2877.608001,19431.430518
14421,28.842000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14422,28.844000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14423,28.846000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14424,28.848000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14425,28.850000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
14426,28.852000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14427,28.854000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14428,28.856000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14429,28.858000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14430,28.860000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
14431,28.862000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14432,28.864000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14433,28.866000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14434,28.868000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14435,28.870000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
14436,28.872000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14437,28.874000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14438,28.876000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14439,28.878000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14440,28.880000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
14441,28.882000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14442,28.884000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14443,28.886000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14444,28.888000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14445,28.890000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
14446,28.892000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14447,28.894000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14448,28.896000,50,44289,1,24854.391999,24857.569482,19434.608001,-24856.569482
14449,28.898000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14450,28.900000,50,27732,44289,24854.391999,24857.569482,2877.608001,19431.430518
14451,28.902000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14452,28.904000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14453,28.906000,50,44289,1,24854.391999,24857.569482,19434.608001,-24856.569482
14454,28.908000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14455,28.910000,50,27732,44289,24854.391999,24857.569482,2877.608001,19431.430518
14456,28.912000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14457,28.914000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14458,28.916000,50,44289,1,24854.391999,24857.569482,19434.608001,-24856.569482
14459,28.918000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14460,28.920000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
14461,28.922000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14462,28.924000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14463,28.926000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14464,28.928000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14465,28.930000,50,27732,44545,24854.391999,24857.569482,2877.608001,19687.430518
14466,28.932000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14467,28.934000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14468,28.936000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14469,28.938000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14470,28.940000,50,27732,44801,24854.391999,24857.569482,2877.608001,19943.430518
14471,28.942000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14472,28.944000,50,1,27732,24854.391999,24857.569482,-24853.391999,2874.430518
14473,28.946000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
14474,28.948000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14475,28.950000,50,27732,44801,24854.391999,24857.569482,2877.608001,19943.430518
14476,28.952000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14477,28.954000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14478,28.956000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
14479,28.958000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14480,28.960000,50,27988,44801,24854.391999,24857.569482,3133.608001,19943.430518
14481,28.962000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14482,28.964000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14483,28.966000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14484,28.968000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14485,28.970000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
14486,28.972000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14487,28.974000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14488,28.976000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14489,28.978000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14490,28.980000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
14491,28.982000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14492,28.984000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14493,28.986000,50,44289,1,24854.391999,24857.569482,19434.608001,-24856.569482
14494,28.988000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14495,28.990000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
14496,28.992000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14497,28.994000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14498,28.996000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14499,28.998000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14500,29.000000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
14501,29.002000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14502,29.004000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14503,29.006000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14504,29.008000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14505,29.010000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
14506,29.012000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14507,29.014000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14508,29.016000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14509,29.018000,50,51968,1,24854.391999,24857.569482,27113.608001,-24856.569482
14510,29.020000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
14511,29.022000,50,1,51968,24854.391999,24857.569482,-24853.391999,27110.430518
14512,29.024000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14513,29.026000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
14514,29.028000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14515,29.030000,50,27988,44801,24854.391999,24857.569482,3133.608001,19943.430518
14516,29.032000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14517,29.034000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14518,29.036000,50,44801,1,24854.391999,24857.569482,19946.608001,-24856.569482
14519,29.038000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14520,29.040000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
14521,29.042000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14522,29.044000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14523,29.046000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14524,29.048000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14525,29.050000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
14526,29.052000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14527,29.054000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
14528,29.056000,50,44545,1,24854.391999,24857.569482,19690.608001,-24856.569482
14529,29.058000,50,51712,1,24854.391999,24857.569482,26857.608001,-24856.569482
14530,29.060000,50,27988,44545,24854.391999,24857.569482,3133.608001,19687.430518
14531,29.062000,50,1,51712,24854.391999,24857.569482,-24853.391999,26854.430518
14532,29.064000,50,1,27988,24854.391999,24857.569482,-24853.391999,3130.430518
