k,time_s,pwmVal,position,courant,positionRef,courantRef,positionReel,courantReel
193,0.386000,50,0,0,0.038654,0.000000,-0.038654,0.000000
194,0.388000,50,0,0,0.038654,0.000000,-0.038654,0.000000
195,0.390000,50,0,0,0.038654,0.000000,-0.038654,0.000000
196,0.392000,50,0,0,0.038654,0.000000,-0.038654,0.000000
197,0.394000,50,0,0,0.038654,0.000000,-0.038654,0.000000
198,0.396000,50,0,0,0.038654,0.000000,-0.038654,0.000000
199,0.398000,50,0,0,0.038654,0.000000,-0.038654,0.000000
200,0.400000,50,0,0,0.038654,0.000000,-0.038654,0.000000
201,0.402000,50,0,0,0.038654,0.000000,-0.038654,0.000000
202,0.404000,50,0,0,0.038654,0.000000,-0.038654,0.000000
203,0.406000,50,0,0,0.038654,0.000000,-0.038654,0.000000
204,0.408000,50,0,0,0.038654,0.000000,-0.038654,0.000000
205,0.410000,50,0,0,0.038654,0.000000,-0.038654,0.000000
206,0.412000,50,0,0,0.038654,0.000000,-0.038654,0.000000
207,0.414000,50,0,0,0.038654,0.000000,-0.038654,0.000000
208,0.416000,50,0,0,0.038654,0.000000,-0.038654,0.000000
209,0.418000,50,0,0,0.038654,0.000000,-0.038654,0.000000
210,0.420000,50,0,0,0.038654,0.000000,-0.038654,0.000000
211,0.422000,50,0,0,0.038654,0.000000,-0.038654,0.000000
212,0.424000,50,0,0,0.038654,0.000000,-0.038654,0.000000
213,0.426000,50,0,0,0.038654,0.000000,-0.038654,0.000000
214,0.428000,50,0,0,0.038654,0.000000,-0.038654,0.000000
215,0.430000,50,0,0,0.038654,0.000000,-0.038654,0.000000
216,0.432000,50,0,0,0.038654,0.000000,-0.038654,0.000000
217,0.434000,50,0,0,0.038654,0.000000,-0.038654,0.000000
218,0.436000,50,0,0,0.038654,0.000000,-0.038654,0.000000
219,0.438000,50,0,0,0.038654,0.000000,-0.038654,0.000000
220,0.440000,50,0,0,0.038654,0.000000,-0.038654,0.000000
221,0.442000,50,0,0,0.038654,0.000000,-0.038654,0.000000
222,0.444000,50,0,0,0.038654,0.000000,-0.038654,0.000000
223,0.446000,50,0,0,0.038654,0.000000,-0.038654,0.000000
224,0.448000,50,0,0,0.038654,0.000000,-0.038654,0.000000
225,0.450000,50,0,0,0.038654,0.000000,-0.038654,0.000000
226,0.452000,50,0,0,0.038654,0.000000,-0.038654,0.000000
227,0.454000,50,0,0,0.038654,0.000000,-0.038654,0.000000
228,0.456000,50,0,0,0.038654,0.000000,-0.038654,0.000000
229,0.458000,50,0,0,0.038654,0.000000,-0.038654,0.000000
230,0.460000,50,0,0,0.038654,0.000000,-0.038654,0.000000
231,0.462000,50,0,0,0.038654,0.000000,-0.038654,0.000000
232,0.464000,50,0,0,0.038654,0.000000,-0.038654,0.000000
233,0.466000,50,0,0,0.038654,0.000000,-0.038654,0.000000
234,0.468000,50,0,0,0.038654,0.000000,-0.038654,0.000000
235,0.470000,50,0,0,0.038654,0.000000,-0.038654,0.000000
236,0.472000,50,0,0,0.038654,0.000000,-0.038654,0.000000
237,0.474000,50,0,0,0.038654,0.000000,-0.038654,0.000000
238,0.476000,50,0,0,0.038654,0.000000,-0.038654,0.000000
239,0.478000,50,0,0,0.038654,0.000000,-0.038654,0.000000
240,0.480000,50,0,0,0.038654,0.000000,-0.038654,0.000000
241,0.482000,50,0,0,0.038654,0.000000,-0.038654,0.000000
242,0.484000,50,0,0,0.038654,0.000000,-0.038654,0.000000
243,0.486000,50,0,0,0.038654,0.000000,-0.038654,0.000000
244,0.488000,50,0,0,0.038654,0.000000,-0.038654,0.000000
245,0.490000,50,0,0,0.038654,0.000000,-0.038654,0.000000
246,0.492000,50,0,0,0.038654,0.000000,-0.038654,0.000000
247,0.494000,50,0,0,0.038654,0.000000,-0.038654,0.000000
248,0.496000,50,0,0,0.038654,0.000000,-0.038654,0.000000
249,0.498000,50,0,0,0.038654,0.000000,-0.038654,0.000000
250,0.500000,50,0,0,0.038654,0.000000,-0.038654,0.000000
251,0.502000,50,0,0,0.038654,0.000000,-0.038654,0.000000
252,0.504000,50,0,0,0.038654,0.000000,-0.038654,0.000000
253,0.506000,50,0,0,0.038654,0.000000,-0.038654,0.000000
254,0.508000,50,0,0,0.038654,0.000000,-0.038654,0.000000
255,0.510000,50,0,0,0.038654,0.000000,-0.038654,0.000000
256,0.512000,50,0,0,0.038654,0.000000,-0.038654,0.000000
257,0.514000,50,0,0,0.038654,0.000000,-0.038654,0.000000
258,0.516000,50,0,0,0.038654,0.000000,-0.038654,0.000000
259,0.518000,50,0,0,0.038654,0.000000,-0.038654,0.000000
260,0.520000,50,0,0,0.038654,0.000000,-0.038654,0.000000
261,0.522000,50,0,0,0.038654,0.000000,-0.038654,0.000000
262,0.524000,50,0,0,0.038654,0.000000,-0.038654,0.000000
263,0.526000,50,0,0,0.038654,0.000000,-0.038654,0.000000
264,0.528000,50,1,0,0.038654,0.000000,0.961346,0.000000
265,0.530000,50,0,0,0.038654,0.000000,-0.038654,0.000000
266,0.532000,50,0,0,0.038654,0.000000,-0.038654,0.000000
267,0.534000,50,0,0,0.038654,0.000000,-0.038654,0.000000
268,0.536000,50,0,0,0.038654,0.000000,-0.038654,0.000000
269,0.538000,50,1,0,0.038654,0.000000,0.961346,0.000000
270,0.540000,50,0,0,0.038654,0.000000,-0.038654,0.000000
271,0.542000,50,0,0,0.038654,0.000000,-0.038654,0.000000
272,0.544000,50,0,0,0.038654,0.000000,-0.038654,0.000000
273,0.546000,50,0,0,0.038654,0.000000,-0.038654,0.000000
274,0.548000,50,0,0,0.038654,0.000000,-0.038654,0.000000
275,0.550000,50,0,0,0.038654,0.000000,-0.038654,0.000000
276,0.552000,50,0,0,0.038654,0.000000,-0.038654,0.000000
277,0.554000,50,0,0,0.038654,0.000000,-0.038654,0.000000
278,0.556000,50,0,0,0.038654,0.000000,-0.038654,0.000000
279,0.558000,50,0,0,0.038654,0.000000,-0.038654,0.000000
280,0.560000,50,1,0,0.038654,0.000000,0.961346,0.000000
281,0.562000,50,0,0,0.038654,0.000000,-0.038654,0.000000
282,0.564000,50,0,0,0.038654,0.000000,-0.038654,0.000000
283,0.566000,50,0,0,0.038654,0.000000,-0.038654,0.000000
284,0.568000,50,0,0,0.038654,0.000000,-0.038654,0.000000
285,0.570000,50,0,0,0.038654,0.000000,-0.038654,0.000000
286,0.572000,50,0,0,0.038654,0.000000,-0.038654,0.000000
287,0.574000,50,0,0,0.038654,0.000000,-0.038654,0.000000
288,0.576000,50,0,0,0.038654,0.000000,-0.038654,0.000000
289,0.578000,50,0,0,0.038654,0.000000,-0.038654,0.000000
290,0.580000,50,0,0,0.038654,0.000000,-0.038654,0.000000
291,0.582000,50,0,0,0.038654,0.000000,-0.038654,0.000000
292,0.584000,50,0,0,0.038654,0.000000,-0.038654,0.000000
293,0.586000,50,0,0,0.038654,0.000000,-0.038654,0.000000
294,0.588000,50,0,0,0.038654,0.000000,-0.038654,0.000000
295,0.590000,50,0,0,0.038654,0.000000,-0.038654,0.000000
296,0.592000,50,0,0,0.038654,0.000000,-0.038654,0.000000
297,0.594000,50,0,0,0.038654,0.000000,-0.038654,0.000000
298,0.596000,50,0,0,0.038654,0.000000,-0.038654,0.000000
299,0.598000,50,0,0,0.038654,0.000000,-0.038654,0.000000
300,0.600000,50,0,0,0.038654,0.000000,-0.038654,0.000000
301,0.602000,50,0,0,0.038654,0.000000,-0.038654,0.000000
302,0.604000,50,0,0,0.038654,0.000000,-0.038654,0.000000
303,0.606000,50,0,0,0.038654,0.000000,-0.038654,0.000000
304,0.608000,50,0,0,0.038654,0.000000,-0.038654,0.000000
305,0.610000,50,0,0,0.038654,0.000000,-0.038654,0.000000
306,0.612000,50,0,0,0.038654,0.000000,-0.038654,0.000000
307,0.614000,50,0,0,0.038654,0.000000,-0.038654,0.000000
308,0.616000,50,0,0,0.038654,0.000000,-0.038654,0.000000
309,0.618000,50,0,0,0.038654,0.000000,-0.038654,0.000000
310,0.620000,50,1,0,0.038654,0.000000,0.961346,0.000000
311,0.622000,50,0,0,0.038654,0.000000,-0.038654,0.000000
312,0.624000,50,0,0,0.038654,0.000000,-0.038654,0.000000
313,0.626000,50,0,0,0.038654,0.000000,-0.038654,0.000000
314,0.628000,50,0,0,0.038654,0.000000,-0.038654,0.000000
315,0.630000,50,0,0,0.038654,0.000000,-0.038654,0.000000
316,0.632000,50,0,0,0.038654,0.000000,-0.038654,0.000000
317,0.634000,50,0,0,0.038654,0.000000,-0.038654,0.000000
318,0.636000,50,0,0,0.038654,0.000000,-0.038654,0.000000
319,0.638000,50,0,0,0.038654,0.000000,-0.038654,0.000000
320,0.640000,50,0,0,0.038654,0.000000,-0.038654,0.000000
321,0.642000,50,0,0,0.038654,0.000000,-0.038654,0.000000
322,0.644000,50,0,0,0.038654,0.000000,-0.038654,0.000000
323,0.646000,50,0,0,0.038654,0.000000,-0.038654,0.000000
324,0.648000,50,0,0,0.038654,0.000000,-0.038654,0.000000
325,0.650000,50,0,0,0.038654,0.000000,-0.038654,0.000000
326,0.652000,50,0,0,0.038654,0.000000,-0.038654,0.000000
327,0.654000,50,0,0,0.038654,0.000000,-0.038654,0.000000
328,0.656000,50,0,0,0.038654,0.000000,-0.038654,0.000000
329,0.658000,50,0,0,0.038654,0.000000,-0.038654,0.000000
330,0.660000,50,0,0,0.038654,0.000000,-0.038654,0.000000
331,0.662000,50,0,0,0.038654,0.000000,-0.038654,0.000000
332,0.664000,50,0,0,0.038654,0.000000,-0.038654,0.000000
333,0.666000,50,0,0,0.038654,0.000000,-0.038654,0.000000
334,0.668000,50,0,0,0.038654,0.000000,-0.038654,0.000000
335,0.670000,50,0,0,0.038654,0.000000,-0.038654,0.000000
336,0.672000,50,0,0,0.038654,0.000000,-0.038654,0.000000
337,0.674000,50,0,0,0.038654,0.000000,-0.038654,0.000000
338,0.676000,50,0,0,0.038654,0.000000,-0.038654,0.000000
339,0.678000,50,0,0,0.038654,0.000000,-0.038654,0.000000
340,0.680000,50,0,0,0.038654,0.000000,-0.038654,0.000000
341,0.682000,50,0,0,0.038654,0.000000,-0.038654,0.000000
342,0.684000,50,1,0,0.038654,0.000000,0.961346,0.000000
343,0.686000,50,0,0,0.038654,0.000000,-0.038654,0.000000
